OrderID,OrderDate,CustomerID,CustomerName,City,State,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Sales,Cost,Profit,PaymentMethod,Month,Month Number,Year,Profit Margin,,,,
11528,6/30/2026,1339.00,Customer 157,Delhi,Delhi,213.00,Monitor,Electronics,1.00,"$30,520.00 ",500.00%,"$28,994.00","$25,852.01","$3,141.99",Cash,June,6,2026,89.16%,,,,
11529,7/23/2025,1071.00,Customer 22,Delhi,Delhi,256.00,Desk,Furniture,2.00,"$7,018.00 ",0.00%,"$14,036.00","$12,356.36","$1,679.64",UPI,July,7,2025,88.03%,,,,
11530,3/3/2026,1236.00,Customer 335,Hyderabad,Telangana,231.00,Pen,Office,8.00,"$13,614.00 ",1500.00%,"$92,575.20","$56,224.67","$36,350.53",Cash,March,3,2026,60.73%,,,,
11531,5/2/2026,1168.00,Customer 168,Hyderabad,Telangana,282.00,Monitor,Electronics,5.00,"$32,739.00 ",0.00%,"$163,695.00","$124,318.57","$39,376.43",Debit Card,May,5,2026,75.95%,,,,
11532,9/26/2026,1088.00,Customer 499,Mumbai,Maharashtra,220.00,Table,Furniture,8.00,"$11,950.00 ",2000.00%,"$76,480.00","$51,743.58","$24,736.42",UPI,September,9,2026,67.66%,,,,
11533,9/20/2026,1446.00,Customer 255,Chennai,Tamil Nadu,215.00,Table,Furniture,4.00,"$1,045.00 ",1000.00%,"$3,762.00","$3,141.93",$620.07,Debit Card,September,9,2026,83.52%,,,,
11534,3/28/2025,1057.00,Customer 240,Chennai,Tamil Nadu,296.00,Paper,Office,6.00,"$17,788.00 ",500.00%,"$101,391.60","$81,059.84","$20,331.76",Debit Card,March,3,2025,79.95%,,,,
11535,7/24/2026,1219.00,Customer 212,Hyderabad,Telangana,246.00,Table,Furniture,5.00,"$44,053.00 ",1000.00%,"$198,238.50","$153,892.61","$44,345.89",Debit Card,July,7,2026,77.63%,,,,
11536,12/15/2026,1094.00,Customer 144,Chennai,Tamil Nadu,207.00,Desk,Furniture,3.00,"$30,793.00 ",1000.00%,"$83,141.10","$64,018.53","$19,122.57",Cash,December,12,2026,77.00%,,,,
11537,3/11/2026,1102.00,Customer 55,Chennai,Tamil Nadu,232.00,Laptop,Electronics,7.00,"$14,193.00 ",0.00%,"$99,351.00","$82,247.99","$17,103.01",Debit Card,March,3,2026,82.79%,,,,
11538,2/20/2026,1485.00,Customer 43,Mumbai,Maharashtra,255.00,Notebook,Office,1.00,"$18,014.00 ",500.00%,"$17,113.30","$11,958.11","$5,155.19",Credit Card,February,2,2026,69.88%,,,,
11539,5/24/2025,1352.00,Customer 315,Mumbai,Maharashtra,292.00,Desk,Furniture,6.00,"$2,894.00 ",2000.00%,"$13,891.20","$8,636.44","$5,254.76",Debit Card,May,5,2025,62.17%,,,,
11540,9/28/2026,1379.00,Customer 21,Mumbai,Maharashtra,229.00,Desk,Furniture,1.00,"$13,781.00 ",1000.00%,"$12,402.90","$9,482.25","$2,920.65",UPI,September,9,2026,76.45%,,,,
11541,10/22/2026,1052.00,Customer 321,Delhi,Delhi,278.00,Paper,Office,7.00,"$38,772.00 ",0.00%,"$271,404.00","$208,604.45","$62,799.55",Credit Card,October,10,2026,76.86%,,,,
11542,4/25/2026,1102.00,Customer 347,Hyderabad,Telangana,250.00,Desk,Furniture,6.00,"$37,989.00 ",1000.00%,"$205,140.60","$135,667.09","$69,473.51",Credit Card,April,4,2026,66.13%,,,,
11543,5/30/2026,1248.00,Customer 235,Mumbai,Maharashtra,248.00,Keyboard,Electronics,4.00,"$8,549.00 ",0.00%,"$34,196.00","$23,720.93","$10,475.07",Cash,May,5,2026,69.37%,,,,
11544,6/15/2026,1442.00,Customer 147,Bengaluru,Karnataka,262.00,Pen,Office,3.00,"$8,373.00 ",0.00%,"$25,119.00","$15,917.85","$9,201.15",Credit Card,June,6,2026,63.37%,,,,
11545,8/12/2025,1405.00,Customer 49,Delhi,Delhi,275.00,Monitor,Electronics,3.00,"$6,258.00 ",2000.00%,"$15,019.20","$9,766.56","$5,252.64",UPI,August,8,2025,65.03%,,,,
11546,4/16/2025,1451.00,Customer 465,Chennai,Tamil Nadu,266.00,Notebook,Office,6.00,"$43,269.00 ",1500.00%,"$220,671.90","$170,921.53","$49,750.37",UPI,April,4,2025,77.46%,,,,
11547,10/3/2026,1151.00,Customer 113,Hyderabad,Telangana,238.00,Pen,Office,5.00,"$41,755.00 ",0.00%,"$208,775.00","$175,931.42","$32,843.58",UPI,October,10,2026,84.27%,,,,
11548,7/28/2026,1456.00,Customer 408,Mumbai,Maharashtra,218.00,Desk,Furniture,7.00,"$48,446.00 ",1500.00%,"$288,253.70","$196,582.21","$91,671.49",Credit Card,July,7,2026,68.20%,,,,
11549,1/15/2025,1278.00,Customer 416,Mumbai,Maharashtra,288.00,Laptop,Electronics,8.00,"$2,430.00 ",0.00%,"$19,440.00","$15,075.15","$4,364.85",Debit Card,January,1,2025,77.55%,,,,
11550,8/4/2025,1397.00,Customer 180,Bengaluru,Karnataka,299.00,Keyboard,Electronics,4.00,"$13,138.00 ",500.00%,"$49,924.40","$35,103.14","$14,821.26",UPI,August,8,2025,70.31%,,,,
11551,4/14/2025,1294.00,Customer 52,Bengaluru,Karnataka,282.00,Paper,Office,7.00,"$48,992.00 ",2000.00%,"$274,355.20","$243,522.22","$30,832.98",Credit Card,April,4,2025,88.76%,,,,
11552,10/29/2026,1431.00,Customer 496,Mumbai,Maharashtra,240.00,Monitor,Electronics,1.00,"$25,821.00 ",1500.00%,"$21,947.85","$16,431.58","$5,516.27",Cash,October,10,2026,74.87%,,,,
11553,2/15/2026,1233.00,Customer 188,Chennai,Tamil Nadu,247.00,Desk,Furniture,1.00,"$11,596.00 ",0.00%,"$11,596.00","$8,470.94","$3,125.06",Credit Card,February,2,2026,73.05%,,,,
11554,10/30/2026,1200.00,Customer 305,Mumbai,Maharashtra,252.00,Keyboard,Electronics,8.00,"$17,756.00 ",1500.00%,"$120,740.80","$104,431.10","$16,309.70",Credit Card,October,10,2026,86.49%,,,,
11555,10/1/2025,1227.00,Customer 204,Hyderabad,Telangana,222.00,Chair,Furniture,6.00,"$32,794.00 ",2000.00%,"$157,411.20","$140,691.21","$16,719.99",Debit Card,October,10,2025,89.38%,,,,
11556,9/19/2025,1051.00,Customer 474,Mumbai,Maharashtra,246.00,Laptop,Electronics,4.00,"$5,974.00 ",2000.00%,"$19,116.80","$12,014.42","$7,102.38",Credit Card,September,9,2025,62.85%,,,,
11557,5/8/2025,1075.00,Customer 495,Mumbai,Maharashtra,249.00,Pen,Office,2.00,"$32,185.00 ",1500.00%,"$54,714.50","$47,360.06","$7,354.44",Debit Card,May,5,2025,86.56%,,,,
11558,8/5/2026,1368.00,Customer 277,Bengaluru,Karnataka,257.00,Pen,Office,5.00,"$20,586.00 ",1500.00%,"$87,490.50","$73,804.91","$13,685.59",Cash,August,8,2026,84.36%,,,,
11559,11/3/2026,1385.00,Customer 500,Delhi,Delhi,273.00,Chair,Furniture,7.00,"$31,136.00 ",2000.00%,"$174,361.60","$120,705.96","$53,655.64",Debit Card,November,11,2026,69.23%,,,,
11560,8/20/2025,1362.00,Customer 4,Pune,Maharashtra,211.00,Chair,Furniture,8.00,"$3,568.00 ",500.00%,"$27,116.80","$16,921.93","$10,194.87",Cash,August,8,2025,62.40%,,,,
11561,3/1/2026,1013.00,Customer 27,Chennai,Tamil Nadu,288.00,Table,Furniture,5.00,"$43,033.00 ",500.00%,"$204,406.75","$170,019.72","$34,387.03",UPI,March,3,2026,83.18%,,,,
11562,1/6/2025,1341.00,Customer 465,Delhi,Delhi,290.00,Desk,Furniture,5.00,"$9,582.00 ",1500.00%,"$40,723.50","$36,161.46","$4,562.04",UPI,January,1,2025,88.80%,,,,
11563,4/11/2025,1391.00,Customer 199,Bengaluru,Karnataka,281.00,Keyboard,Electronics,2.00,"$44,647.00 ",1000.00%,"$80,364.60","$68,744.54","$11,620.06",Credit Card,April,4,2025,85.54%,,,,
11564,11/2/2026,1080.00,Customer 464,Chennai,Tamil Nadu,248.00,Paper,Office,8.00,"$38,848.00 ",1000.00%,"$279,705.60","$178,768.39","$100,937.21",Cash,November,11,2026,63.91%,,,,
11565,1/6/2026,1384.00,Customer 404,Bengaluru,Karnataka,232.00,Laptop,Electronics,1.00,"$18,517.00 ",2000.00%,"$14,813.60","$13,155.97","$1,657.63",UPI,January,1,2026,88.81%,,,,
11566,11/27/2026,1430.00,Customer 386,Delhi,Delhi,213.00,Table,Furniture,8.00,"$38,026.00 ",500.00%,"$288,997.60","$212,330.84","$76,666.76",Debit Card,November,11,2026,73.47%,,,,
11567,12/23/2025,1447.00,Customer 277,Pune,Maharashtra,288.00,Table,Furniture,2.00,"$46,202.00 ",1500.00%,"$78,543.40","$54,295.63","$24,247.77",Cash,December,12,2025,69.13%,,,,
11568,3/27/2025,1407.00,Customer 223,Delhi,Delhi,298.00,Notebook,Office,4.00,"$11,198.00 ",1000.00%,"$40,312.80","$32,007.13","$8,305.67",Cash,March,3,2025,79.40%,,,,
11569,6/27/2026,1361.00,Customer 76,Chennai,Tamil Nadu,240.00,Laptop,Electronics,1.00,"$39,475.00 ",1500.00%,"$33,553.75","$29,469.29","$4,084.46",Cash,June,6,2026,87.83%,,,,
11570,3/7/2026,1056.00,Customer 186,Hyderabad,Telangana,206.00,Desk,Furniture,1.00,"$20,453.00 ",2000.00%,"$16,362.40","$12,493.15","$3,869.25",Debit Card,March,3,2026,76.35%,,,,
11571,10/11/2025,1066.00,Customer 333,Chennai,Tamil Nadu,254.00,Desk,Furniture,2.00,"$7,215.00 ",0.00%,"$14,430.00","$10,598.70","$3,831.30",Cash,October,10,2025,73.45%,,,,
11572,12/21/2025,1207.00,Customer 161,Delhi,Delhi,201.00,Table,Furniture,7.00,"$19,741.00 ",1000.00%,"$124,368.30","$100,468.70","$23,899.60",Credit Card,December,12,2025,80.78%,,,,
11573,8/22/2025,1121.00,Customer 426,Mumbai,Maharashtra,290.00,Chair,Furniture,7.00,"$45,728.00 ",0.00%,"$320,096.00","$229,737.90","$90,358.10",Cash,August,8,2025,71.77%,,,,
11574,2/4/2026,1275.00,Customer 52,Chennai,Tamil Nadu,223.00,Paper,Office,2.00,"$3,533.00 ",0.00%,"$7,066.00","$5,333.78","$1,732.22",Credit Card,February,2,2026,75.49%,,,,
11575,5/15/2025,1394.00,Customer 376,Mumbai,Maharashtra,272.00,Pen,Office,6.00,"$17,951.00 ",500.00%,"$102,320.70","$63,025.79","$39,294.91",Debit Card,May,5,2025,61.60%,,,,
11576,4/25/2026,1345.00,Customer 45,Delhi,Delhi,232.00,Monitor,Electronics,4.00,"$43,961.00 ",1500.00%,"$149,467.40","$122,233.74","$27,233.66",Debit Card,April,4,2026,81.78%,,,,
11577,1/21/2025,1184.00,Customer 110,Mumbai,Maharashtra,223.00,Laptop,Electronics,3.00,"$25,015.00 ",2000.00%,"$60,036.00","$50,316.63","$9,719.37",Debit Card,January,1,2025,83.81%,,,,
11578,4/27/2026,1075.00,Customer 65,Bengaluru,Karnataka,218.00,Pen,Office,1.00,"$17,675.00 ",2000.00%,"$14,140.00","$10,164.37","$3,975.63",Debit Card,April,4,2026,71.88%,,,,
11579,6/14/2026,1221.00,Customer 82,Mumbai,Maharashtra,289.00,Paper,Office,1.00,"$1,581.00 ",500.00%,"$1,501.95","$1,003.57",$498.38,UPI,June,6,2026,66.82%,,,,
11580,2/16/2025,1261.00,Customer 271,Bengaluru,Karnataka,250.00,Table,Furniture,6.00,"$46,998.00 ",1500.00%,"$239,689.80","$202,015.75","$37,674.05",Credit Card,February,2,2025,84.28%,,,,
11581,10/28/2026,1171.00,Customer 279,Delhi,Delhi,237.00,Keyboard,Electronics,6.00,"$27,889.00 ",2000.00%,"$133,867.20","$95,966.93","$37,900.27",Cash,October,10,2026,71.69%,,,,
11582,9/22/2025,1097.00,Customer 106,Hyderabad,Telangana,205.00,Pen,Office,2.00,"$48,495.00 ",0.00%,"$96,990.00","$65,027.62","$31,962.38",Cash,September,9,2025,67.05%,,,,
11583,1/3/2025,1221.00,Customer 438,Pune,Maharashtra,224.00,Pen,Office,3.00,"$8,817.00 ",1500.00%,"$22,483.35","$17,064.14","$5,419.21",UPI,January,1,2025,75.90%,,,,
11584,5/16/2025,1128.00,Customer 118,Chennai,Tamil Nadu,205.00,Paper,Office,7.00,"$35,833.00 ",1000.00%,"$225,747.90","$192,232.23","$33,515.67",Cash,May,5,2025,85.15%,,,,
11585,5/18/2026,1217.00,Customer 424,Pune,Maharashtra,219.00,Pen,Office,1.00,"$32,437.00 ",0.00%,"$32,437.00","$20,716.49","$11,720.51",Credit Card,May,5,2026,63.87%,,,,
11586,10/1/2026,1181.00,Customer 132,Delhi,Delhi,237.00,Notebook,Office,6.00,"$27,209.00 ",500.00%,"$155,091.30","$99,265.36","$55,825.94",UPI,October,10,2026,64.00%,,,,
11587,3/6/2026,1433.00,Customer 375,Hyderabad,Telangana,273.00,Desk,Furniture,1.00,"$38,107.00 ",500.00%,"$36,201.65","$22,660.03","$13,541.62",Cash,March,3,2026,62.59%,,,,
11588,4/4/2026,1440.00,Customer 421,Hyderabad,Telangana,231.00,Notebook,Office,6.00,"$7,492.00 ",0.00%,"$44,952.00","$38,542.22","$6,409.78",Debit Card,April,4,2026,85.74%,,,,
11589,3/26/2026,1093.00,Customer 257,Hyderabad,Telangana,268.00,Pen,Office,8.00,"$41,568.00 ",0.00%,"$332,544.00","$199,792.61","$132,751.39",Cash,March,3,2026,60.08%,,,,
11590,1/20/2026,1255.00,Customer 45,Bengaluru,Karnataka,289.00,Paper,Office,8.00,"$43,339.00 ",1000.00%,"$312,040.80","$234,569.46","$77,471.34",UPI,January,1,2026,75.17%,,,,
11591,8/24/2025,1309.00,Customer 71,Bengaluru,Karnataka,241.00,Desk,Furniture,5.00,"$3,288.00 ",1000.00%,"$14,796.00","$11,626.28","$3,169.72",Cash,August,8,2025,78.58%,,,,
11592,5/18/2025,1225.00,Customer 17,Chennai,Tamil Nadu,232.00,Monitor,Electronics,6.00,"$34,607.00 ",2000.00%,"$166,113.60","$132,590.68","$33,522.92",Credit Card,May,5,2025,79.82%,,,,
11593,9/2/2026,1135.00,Customer 128,Chennai,Tamil Nadu,258.00,Table,Furniture,7.00,"$10,642.00 ",1000.00%,"$67,044.60","$46,589.40","$20,455.20",UPI,September,9,2026,69.49%,,,,
11594,12/13/2025,1077.00,Customer 382,Mumbai,Maharashtra,207.00,Monitor,Electronics,6.00,"$41,599.00 ",2000.00%,"$199,675.20","$121,297.57","$78,377.63",UPI,December,12,2025,60.75%,,,,
11595,1/1/2027,1072.00,Customer 254,Chennai,Tamil Nadu,277.00,Table,Furniture,4.00,"$31,595.00 ",1500.00%,"$107,423.00","$90,840.91","$16,582.09",UPI,January,1,2027,84.56%,,,,
11596,12/23/2026,1313.00,Customer 325,Hyderabad,Telangana,264.00,Pen,Office,5.00,$592.00 ,0.00%,"$2,960.00","$1,956.55","$1,003.45",Cash,December,12,2026,66.10%,,,,
11597,11/26/2026,1079.00,Customer 360,Pune,Maharashtra,210.00,Pen,Office,3.00,"$22,104.00 ",0.00%,"$66,312.00","$51,434.07","$14,877.93",Debit Card,November,11,2026,77.56%,,,,
11598,6/19/2025,1219.00,Customer 388,Chennai,Tamil Nadu,263.00,Chair,Furniture,5.00,"$48,714.00 ",2000.00%,"$194,856.00","$171,289.42","$23,566.58",Credit Card,June,6,2025,87.91%,,,,
11599,1/7/2025,1460.00,Customer 17,Hyderabad,Telangana,277.00,Keyboard,Electronics,2.00,"$41,755.00 ",1500.00%,"$70,983.50","$55,503.60","$15,479.90",Cash,January,1,2025,78.19%,,,,
11600,9/28/2026,1487.00,Customer 218,Pune,Maharashtra,206.00,Keyboard,Electronics,3.00,"$48,623.00 ",0.00%,"$145,869.00","$106,476.46","$39,392.54",Cash,September,9,2026,72.99%,,,,
11601,9/21/2026,1187.00,Customer 24,Bengaluru,Karnataka,271.00,Pen,Office,6.00,"$8,262.00 ",1000.00%,"$44,614.80","$30,834.92","$13,779.88",Debit Card,September,9,2026,69.11%,,,,
11602,3/16/2025,1367.00,Customer 479,Pune,Maharashtra,294.00,Keyboard,Electronics,5.00,"$23,016.00 ",1000.00%,"$103,572.00","$66,670.96","$36,901.04",Credit Card,March,3,2025,64.37%,,,,
11603,7/19/2026,1497.00,Customer 67,Mumbai,Maharashtra,293.00,Notebook,Office,5.00,"$33,243.00 ",2000.00%,"$132,972.00","$83,690.35","$49,281.65",Cash,July,7,2026,62.94%,,,,
11604,5/30/2026,1337.00,Customer 109,Pune,Maharashtra,295.00,Pen,Office,7.00,"$24,443.00 ",0.00%,"$171,101.00","$144,351.99","$26,749.01",Cash,May,5,2026,84.37%,,,,
11605,10/18/2026,1239.00,Customer 168,Pune,Maharashtra,286.00,Notebook,Office,2.00,"$19,578.00 ",1000.00%,"$35,240.40","$29,828.88","$5,411.52",UPI,October,10,2026,84.64%,,,,
11606,12/16/2025,1126.00,Customer 78,Chennai,Tamil Nadu,265.00,Table,Furniture,8.00,"$14,604.00 ",1500.00%,"$99,307.20","$85,851.80","$13,455.40",UPI,December,12,2025,86.45%,,,,
11607,6/22/2025,1021.00,Customer 333,Mumbai,Maharashtra,264.00,Keyboard,Electronics,8.00,"$47,594.00 ",1000.00%,"$342,676.80","$251,762.85","$90,913.95",Debit Card,June,6,2025,73.47%,,,,
11608,7/31/2025,1057.00,Customer 401,Pune,Maharashtra,269.00,Notebook,Office,1.00,"$42,624.00 ",1000.00%,"$38,361.60","$25,854.72","$12,506.88",UPI,July,7,2025,67.40%,,,,
11609,7/19/2025,1374.00,Customer 462,Mumbai,Maharashtra,278.00,Monitor,Electronics,8.00,"$43,553.00 ",500.00%,"$331,002.80","$275,922.97","$55,079.83",Credit Card,July,7,2025,83.36%,,,,
11610,12/2/2026,1256.00,Customer 79,Bengaluru,Karnataka,275.00,Laptop,Electronics,7.00,"$3,623.00 ",1000.00%,"$22,824.90","$19,802.52","$3,022.38",UPI,December,12,2026,86.76%,,,,
11611,7/16/2025,1195.00,Customer 260,Mumbai,Maharashtra,230.00,Desk,Furniture,1.00,"$34,316.00 ",500.00%,"$32,600.20","$25,632.89","$6,967.31",Debit Card,July,7,2025,78.63%,,,,
11612,4/23/2026,1295.00,Customer 155,Delhi,Delhi,298.00,Monitor,Electronics,8.00,"$49,223.00 ",500.00%,"$374,094.80","$295,761.79","$78,333.01",Credit Card,April,4,2026,79.06%,,,,
11613,10/25/2025,1211.00,Customer 149,Bengaluru,Karnataka,286.00,Paper,Office,1.00,"$46,933.00 ",500.00%,"$44,586.35","$29,632.68","$14,953.67",Credit Card,October,10,2025,66.46%,,,,
11614,1/11/2026,1311.00,Customer 243,Chennai,Tamil Nadu,201.00,Table,Furniture,6.00,"$41,542.00 ",1500.00%,"$211,864.20","$152,692.64","$59,171.56",Cash,January,1,2026,72.07%,,,,
11615,5/3/2026,1137.00,Customer 122,Delhi,Delhi,293.00,Pen,Office,6.00,"$24,621.00 ",2000.00%,"$118,180.80","$95,139.11","$23,041.69",Cash,May,5,2026,80.50%,,,,
11616,8/30/2026,1329.00,Customer 17,Mumbai,Maharashtra,213.00,Desk,Furniture,4.00,"$46,352.00 ",2000.00%,"$148,326.40","$102,579.95","$45,746.45",Credit Card,August,8,2026,69.16%,,,,
11617,4/23/2025,1490.00,Customer 337,Mumbai,Maharashtra,223.00,Paper,Office,5.00,$708.00 ,1000.00%,"$3,186.00","$2,066.18","$1,119.82",UPI,April,4,2025,64.85%,,,,
11618,7/14/2026,1154.00,Customer 126,Delhi,Delhi,223.00,Pen,Office,8.00,"$44,434.00 ",1500.00%,"$302,151.20","$265,366.85","$36,784.35",Credit Card,July,7,2026,87.83%,,,,
11619,9/8/2026,1182.00,Customer 109,Chennai,Tamil Nadu,211.00,Paper,Office,5.00,"$14,872.00 ",1000.00%,"$66,924.00","$51,613.92","$15,310.08",Credit Card,September,9,2026,77.12%,,,,
11620,8/12/2025,1478.00,Customer 311,Bengaluru,Karnataka,272.00,Chair,Furniture,1.00,"$32,552.00 ",1500.00%,"$27,669.20","$23,784.03","$3,885.17",Credit Card,August,8,2025,85.96%,,,,
11621,3/15/2026,1192.00,Customer 405,Pune,Maharashtra,236.00,Table,Furniture,3.00,"$5,569.00 ",0.00%,"$16,707.00","$13,186.93","$3,520.07",Cash,March,3,2026,78.93%,,,,
11622,10/27/2026,1480.00,Customer 393,Delhi,Delhi,237.00,Notebook,Office,3.00,"$25,389.00 ",1500.00%,"$64,741.95","$49,346.67","$15,395.28",UPI,October,10,2026,76.22%,,,,
11623,11/2/2026,1406.00,Customer 240,Pune,Maharashtra,272.00,Laptop,Electronics,3.00,"$14,542.00 ",500.00%,"$41,444.70","$33,904.65","$7,540.05",Debit Card,November,11,2026,81.81%,,,,
11624,10/16/2026,1375.00,Customer 3,Chennai,Tamil Nadu,231.00,Notebook,Office,6.00,"$32,765.00 ",0.00%,"$196,590.00","$171,729.61","$24,860.39",Cash,October,10,2026,87.35%,,,,
11625,11/17/2025,1187.00,Customer 38,Mumbai,Maharashtra,202.00,Paper,Office,4.00,"$15,739.00 ",2000.00%,"$50,364.80","$33,619.66","$16,745.14",Credit Card,November,11,2025,66.75%,,,,
11626,12/17/2026,1472.00,Customer 327,Pune,Maharashtra,286.00,Chair,Furniture,2.00,"$10,087.00 ",0.00%,"$20,174.00","$12,341.73","$7,832.27",UPI,December,12,2026,61.18%,,,,
11627,12/24/2026,1160.00,Customer 138,Delhi,Delhi,228.00,Keyboard,Electronics,3.00,"$30,275.00 ",2000.00%,"$72,660.00","$60,146.49","$12,513.51",Cash,December,12,2026,82.78%,,,,
11628,4/15/2025,1070.00,Customer 164,Chennai,Tamil Nadu,237.00,Chair,Furniture,8.00,"$31,145.00 ",500.00%,"$236,702.00","$185,833.60","$50,868.40",Debit Card,April,4,2025,78.51%,,,,
11629,10/9/2026,1140.00,Customer 84,Delhi,Delhi,282.00,Keyboard,Electronics,7.00,"$28,425.00 ",1500.00%,"$169,128.75","$102,922.61","$66,206.14",Debit Card,October,10,2026,60.85%,,,,
11630,10/12/2025,1474.00,Customer 338,Pune,Maharashtra,252.00,Laptop,Electronics,7.00,"$4,316.00 ",1000.00%,"$27,190.80","$18,177.80","$9,013.00",Debit Card,October,10,2025,66.85%,,,,
11631,9/27/2026,1164.00,Customer 235,Mumbai,Maharashtra,265.00,Table,Furniture,4.00,"$47,748.00 ",2000.00%,"$152,793.60","$109,977.69","$42,815.91",Cash,September,9,2026,71.98%,,,,
11632,12/3/2025,1471.00,Customer 17,Delhi,Delhi,277.00,Mouse,Electronics,4.00,"$5,987.00 ",1000.00%,"$21,553.20","$18,486.71","$3,066.49",Debit Card,December,12,2025,85.77%,,,,
11633,7/29/2025,1005.00,Customer 456,Hyderabad,Telangana,291.00,Desk,Furniture,7.00,"$39,518.00 ",500.00%,"$262,794.70","$217,658.19","$45,136.51",Cash,July,7,2025,82.82%,,,,
11634,8/1/2025,1271.00,Customer 416,Delhi,Delhi,201.00,Desk,Furniture,8.00,"$10,068.00 ",0.00%,"$80,544.00","$56,807.87","$23,736.13",Credit Card,August,8,2025,70.53%,,,,
11635,12/16/2025,1257.00,Customer 138,Pune,Maharashtra,276.00,Mouse,Electronics,8.00,"$34,040.00 ",2000.00%,"$217,856.00","$163,501.05","$54,354.95",Credit Card,December,12,2025,75.05%,,,,
11636,5/30/2025,1433.00,Customer 272,Chennai,Tamil Nadu,208.00,Notebook,Office,5.00,"$42,272.00 ",1000.00%,"$190,224.00","$118,476.76","$71,747.24",UPI,May,5,2025,62.28%,,,,
11637,12/7/2025,1123.00,Customer 65,Pune,Maharashtra,231.00,Pen,Office,7.00,"$43,956.00 ",0.00%,"$307,692.00","$252,750.20","$54,941.80",Cash,December,12,2025,82.14%,,,,
11638,4/15/2026,1480.00,Customer 494,Hyderabad,Telangana,241.00,Mouse,Electronics,5.00,"$11,074.00 ",2000.00%,"$44,296.00","$27,607.34","$16,688.66",Cash,April,4,2026,62.32%,,,,
11639,9/14/2025,1182.00,Customer 193,Mumbai,Maharashtra,209.00,Monitor,Electronics,7.00,"$5,330.00 ",1500.00%,"$31,713.50","$26,085.97","$5,627.53",Credit Card,September,9,2025,82.26%,,,,
11640,5/23/2025,1187.00,Customer 278,Pune,Maharashtra,208.00,Pen,Office,7.00,"$12,969.00 ",1000.00%,"$81,704.70","$50,644.50","$31,060.20",Debit Card,May,5,2025,61.98%,,,,
11641,1/19/2025,1272.00,Customer 205,Delhi,Delhi,300.00,Paper,Office,7.00,"$40,714.00 ",500.00%,"$270,748.10","$213,602.40","$57,145.70",Debit Card,January,1,2025,78.89%,,,,
11642,9/6/2025,1266.00,Customer 313,Mumbai,Maharashtra,237.00,Keyboard,Electronics,4.00,"$10,048.00 ",1500.00%,"$34,163.20","$21,152.78","$13,010.42",UPI,September,9,2025,61.92%,,,,
11643,4/24/2026,1488.00,Customer 168,Hyderabad,Telangana,226.00,Paper,Office,5.00,"$48,819.00 ",1000.00%,"$219,685.50","$154,834.61","$64,850.89",UPI,April,4,2026,70.48%,,,,
11644,12/13/2026,1368.00,Customer 150,Delhi,Delhi,210.00,Desk,Furniture,1.00,"$39,811.00 ",1000.00%,"$35,829.90","$22,833.79","$12,996.11",UPI,December,12,2026,63.73%,,,,
11645,11/20/2026,1469.00,Customer 61,Chennai,Tamil Nadu,294.00,Mouse,Electronics,1.00,"$46,613.00 ",500.00%,"$44,282.35","$28,286.15","$15,996.20",Debit Card,November,11,2026,63.88%,,,,
11646,3/1/2026,1152.00,Customer 230,Mumbai,Maharashtra,224.00,Notebook,Office,4.00,"$32,273.00 ",2000.00%,"$103,273.60","$86,741.61","$16,531.99",Credit Card,March,3,2026,83.99%,,,,
11647,10/10/2025,1091.00,Customer 159,Hyderabad,Telangana,204.00,Desk,Furniture,2.00,"$47,031.00 ",2000.00%,"$75,249.60","$46,319.32","$28,930.28",Credit Card,October,10,2025,61.55%,,,,
11648,6/25/2026,1342.00,Customer 129,Delhi,Delhi,216.00,Keyboard,Electronics,3.00,"$49,020.00 ",2000.00%,"$117,648.00","$76,129.16","$41,518.84",UPI,June,6,2026,64.71%,,,,
11649,11/15/2026,1217.00,Customer 11,Pune,Maharashtra,250.00,Paper,Office,2.00,"$19,986.00 ",500.00%,"$37,973.40","$31,802.20","$6,171.20",UPI,November,11,2026,83.75%,,,,
11650,10/24/2025,1266.00,Customer 336,Chennai,Tamil Nadu,201.00,Paper,Office,2.00,"$8,319.00 ",500.00%,"$15,806.10","$11,004.16","$4,801.94",UPI,October,10,2025,69.62%,,,,
11651,12/15/2025,1490.00,Customer 396,Pune,Maharashtra,220.00,Chair,Furniture,6.00,"$39,968.00 ",1500.00%,"$203,836.80","$154,312.10","$49,524.70",Debit Card,December,12,2025,75.70%,,,,
11652,12/6/2025,1205.00,Customer 55,Mumbai,Maharashtra,292.00,Table,Furniture,7.00,"$28,817.00 ",2000.00%,"$161,375.20","$126,347.21","$35,027.99",UPI,December,12,2025,78.29%,,,,
